cell,drug1_db,drug2_db,synergy,synergistic
101,53,33,0,0
20,42,2,0,0
77,29,50,0,0
97,25,29,0,0
45,0,4,1,1
28,59,33,0,0
124,52,4,0,0
6,3,55,0,0
10,53,58,0,0
49,41,5,1,1
64,4,47,0,0
38,32,20,0,0
123,32,48,1,1
32,10,24,0,0
2,32,52,0,0
38,15,33,0,0
88,10,18,0,0
56,32,18,1,1
48,40,52,0,0
81,56,21,0,0
97,59,42,0,0
104,4,21,0,0
14,15,33,0,0
76,30,23,0,0
88,3,18,0,0
77,3,13,0,0
65,55,0,0,0
13,0,23,0,0
51,4,23,0,0
123,10,19,0,0
42,22,12,0,0
33,29,27,0,0
39,12,8,0,0
67,5,57,0,0
20,53,17,0,0
102,23,40,0,0
60,10,18,0,0
54,34,41,1,1
25,42,24,0,0
34,18,32,0,0
102,53,18,0,0
10,56,25,0,0
108,53,1,0,0
10,38,56,0,0
25,53,35,0,0
7,40,55,0,0
5,18,5,0,0
30,18,30,0,0
77,23,48,0,0
95,4,7,0,0
108,29,61,0,0
52,19,54,0,0
79,45,3,0,0
109,26,22,0,0
90,4,42,0,0
116,12,56,0,0
122,5,37,0,0
52,39,17,0,0
32,53,30,0,0
14,38,48,0,0
33,54,32,0,0
63,10,40,0,0
52,12,1,0,0
25,3,56,0,0
53,32,27,0,0
7,34,12,0,0
20,37,48,0,0
99,12,9,0,0
19,18,61,0,0
93,23,18,0,0
37,56,53,0,0
18,18,11,0,0
64,32,23,0,0
88,51,10,0,0
36,39,2,0,0
97,54,25,0,0
101,39,35,0,0
108,59,60,1,1
52,38,15,0,0
12,59,54,0,0
112,4,10,0,0
39,54,42,0,0
84,59,52,0,0
18,30,11,0,0
100,59,61,0,0
92,3,39,0,0
57,42,25,0,0
27,34,3,0,0
7,42,26,0,0
104,54,37,0,0
102,23,15,0,0
70,62,15,1,1
8,56,22,0,0
74,10,12,0,0
64,15,7,0,0
44,23,56,0,0
28,5,4,0,0
63,53,19,0,0
68,27,25,0,0
38,56,47,0,0
42,55,5,0,0
120,34,23,0,0
76,9,8,0,0
122,12,18,0,0
81,37,48,0,0
68,12,58,0,0
12,19,37,0,0
92,15,52,0,0
66,19,15,0,0
83,40,14,0,0
65,5,32,0,0
39,5,40,0,0
117,15,18,0,0
73,37,18,0,0
85,37,7,0,0
122,54,5,0,0
114,52,53,0,0
69,31,15,1,1
73,53,8,0,0
122,37,7,0,0
56,34,18,0,0
73,54,18,0,0
23,30,12,0,0
40,62,3,0,0
123,39,1,0,0
67,54,31,0,0
57,30,0,0,0
16,4,56,0,0
84,40,43,0,0
105,40,49,0,0
11,5,38,0,0
111,8,41,0,0
47,18,26,0,0
2,27,15,0,0
86,23,22,0,0
105,38,27,0,0
46,18,36,0,0
53,12,13,0,0
60,25,4,1,1
28,31,49,0,0
8,5,10,0,0
46,31,60,0,0
67,23,58,0,0
14,56,13,0,0
64,25,32,1,1
99,34,40,0,0
77,59,61,0,0
53,13,38,0,0
31,9,23,0,0
77,38,24,0,0
122,37,31,0,0
120,11,52,0,0
73,18,61,0,0
120,5,3,0,0
34,29,40,0,0
114,53,3,0,0
120,34,56,0,0
78,3,9,0,0
84,23,28,0,0
55,28,42,0,0
114,22,10,0,0
86,51,34,0,0
119,52,10,0,0
20,19,40,0,0
38,10,15,0,0
83,26,55,0,0
18,22,12,0,0
113,22,41,0,0
17,4,33,0,0
11,31,12,0,0
46,27,4,0,0
42,15,34,0,0
67,56,61,0,0
67,32,21,0,0
90,8,7,0,0
57,0,25,1,1
64,12,7,0,0
63,40,20,0,0
67,3,10,0,0
15,39,61,0,0
114,16,6,0,0
114,11,27,0,0
116,52,11,0,0
14,56,12,0,0
119,12,27,0,0
117,25,23,0,0
65,7,55,0,0
124,25,6,0,0
105,39,9,0,0
107,3,8,1,1
9,40,45,0,0
17,3,13,0,0
57,7,10,0,0
123,53,20,0,0
105,4,36,1,1
12,12,56,0,0
115,4,10,0,0
94,19,58,0,0
79,23,62,1,1
96,37,36,0,0
32,59,46,0,0
25,3,36,0,0
64,38,20,0,0
19,19,25,0,0
103,23,30,0,0
15,23,61,0,0
79,6,32,0,0
63,3,4,0,0
13,3,18,0,0
110,8,4,0,0
94,25,29,0,0
38,38,59,0,0
19,19,22,0,0
78,34,9,0,0
20,5,54,0,0
96,40,30,0,0
11,53,32,0,0
36,12,30,0,0
34,37,43,0,0
61,52,45,0,0
123,25,7,0,0
26,19,51,0,0
59,13,8,0,0
74,7,15,0,0
111,30,18,0,0
99,28,32,0,0
64,37,61,0,0
26,18,53,0,0
27,3,14,0,0
104,59,38,0,0
100,42,32,1,1
24,12,22,0,0
100,53,1,0,0
46,31,3,0,0
85,12,56,0,0
1,54,21,0,0
116,15,34,0,0
16,13,38,0,0
91,34,18,0,0
52,39,35,0,0
32,38,32,0,0
45,55,25,0,0
8,12,34,0,0
45,28,7,0,0
8,5,22,0,0
41,45,52,0,0
31,42,8,0,0
122,32,30,0,0
42,4,40,0,0
116,51,4,0,0
52,39,4,0,0
11,59,8,0,0
73,13,43,0,0
67,39,31,0,0
1,18,17,0,0
81,15,48,0,0
122,23,59,0,0
121,34,61,0,0
24,11,32,0,0
101,53,5,0,0
69,5,30,0,0
73,3,60,0,0
22,23,5,0,0
76,7,14,1,1
46,59,23,0,0
123,31,48,0,0
34,13,39,0,0
17,23,44,0,0
14,15,27,0,0
32,3,37,0,0
5,23,4,0,0
22,28,7,0,0
38,5,61,0,0
63,12,23,0,0
25,53,37,0,0
124,30,25,0,0
46,19,20,0,0
4,32,35,1,1
29,40,55,0,0
36,37,39,0,0
56,0,32,0,0
78,22,5,0,0
1,19,47,0,0
60,9,10,0,0
81,12,2,0,0
28,32,46,1,1
53,53,37,0,0
4,29,5,0,0
90,12,23,0,0
116,3,34,0,0
46,3,37,0,0
75,54,59,0,0
32,31,1,1,1
104,13,21,0,0
75,56,23,0,0
68,59,31,0,0
85,10,18,0,0
29,28,22,0,0
40,18,23,0,0
104,12,13,0,0
123,40,30,0,0
98,9,8,0,0
104,37,44,0,0
97,56,23,0,0
104,42,12,0,0
105,32,13,0,0
64,15,2,0,0
11,39,33,0,0
17,32,60,1,1
9,16,56,0,0
65,40,42,0,0
16,19,30,0,0
94,38,56,0,0
33,3,56,0,0
47,14,55,0,0
122,3,56,0,0
39,56,43,0,0
57,14,41,0,0
16,31,17,0,0
70,19,34,0,0
36,56,58,0,0
1,18,29,0,0
10,59,9,0,0
67,29,49,0,0
94,13,3,0,0
34,42,3,0,0
19,53,4,0,0
30,14,8,0,0
1,19,30,0,0
41,51,56,0,0
20,42,50,0,0
110,22,4,0,0
103,53,22,0,0
79,15,19,0,0
38,12,28,0,0
17,4,24,0,0
32,18,36,0,0
43,39,36,0,0
97,54,42,0,0
15,12,50,0,0
38,54,32,0,0
57,40,26,0,0
4,38,3,1,1
96,10,24,0,0
5,15,3,0,0
120,18,3,0,0
73,37,30,0,0
63,39,8,0,0
47,15,9,1,1
12,25,9,0,0
7,0,26,0,0
6,23,34,0,0
51,41,10,0,0
16,40,57,0,0
20,15,42,0,0
95,10,30,0,0
45,40,3,0,0
39,25,19,0,0
117,25,3,1,1
115,10,32,1,1
77,18,21,1,1
111,42,25,0,0
23,7,23,0,0
26,3,30,1,1
104,38,2,0,0
87,4,34,0,0
37,52,45,0,0
64,10,33,0,0
46,53,2,0,0
4,37,4,0,0
70,23,61,0,0
82,22,28,0,0
95,10,26,0,0
48,52,40,0,0
30,34,32,0,0
63,31,25,0,0
107,40,13,0,0
38,4,21,0,0
20,13,54,0,0
89,15,33,0,0
68,54,50,0,0
10,27,48,0,0
69,25,15,0,0
96,40,48,0,0
15,12,30,0,0
92,5,35,0,0
33,29,49,0,0
52,4,29,0,0
68,32,42,0,0
4,27,12,0,0
8,16,30,0,0
16,29,18,0,0
44,56,19,0,0
8,40,56,0,0
57,22,55,0,0
40,30,56,0,0
81,13,17,0,0
55,41,14,0,0
107,40,37,0,0
96,10,31,0,0
29,42,28,0,0
71,37,4,0,0
73,42,1,0,0
46,18,33,0,0
67,56,27,0,0
30,30,34,0,0
20,12,24,0,0
114,4,23,0,0
107,12,32,0,0
124,5,11,0,0
16,56,28,0,0
67,32,25,0,0
23,4,9,0,0
10,39,47,0,0
12,19,15,0,0
100,56,18,0,0
101,3,2,0,0
70,61,3,0,0
18,10,5,0,0
86,3,56,0,0
20,54,2,0,0
103,27,16,0,0
107,39,43,0,0
89,59,30,0,0
68,4,43,0,0
88,10,34,0,0
77,42,55,0,0
94,37,23,0,0
1,3,38,0,0
106,5,15,0,0
65,9,18,0,0
7,26,10,0,0
83,28,8,0,0
5,31,48,0,0
21,19,12,0,0
8,22,30,0,0
77,56,52,0,0
93,6,12,0,0
44,10,18,0,0
76,10,23,0,0
10,32,39,0,0
94,5,43,0,0
54,32,15,0,0
79,10,52,0,0
45,55,23,0,0
100,54,18,0,0
94,23,55,0,0
71,32,59,0,0
90,8,28,0,0
71,19,48,0,0
31,40,5,0,0
95,5,18,0,0
85,23,53,0,0
85,31,8,0,0
108,13,52,0,0
123,42,55,0,0
105,18,10,0,0
5,54,1,0,0
86,12,22,0,0
79,5,23,0,0
94,27,59,0,0
16,42,2,0,0
14,42,24,0,0
35,4,12,0,0
54,10,5,0,0
108,23,57,0,0
73,53,5,0,0
122,31,42,0,0
55,55,8,0,0
32,32,9,0,0
122,4,32,0,0
105,25,24,0,0
27,18,15,1,1
105,38,15,0,0
83,4,28,0,0
117,0,28,0,0
5,32,23,0,0
123,19,1,0,0
63,27,49,0,0
77,31,9,0,0
32,42,29,0,0
69,19,55,0,0
73,56,15,0,0
120,3,12,0,0
115,3,32,0,0
28,59,32,0,0
35,23,26,0,0
52,4,44,0,0
122,15,55,0,0
12,38,57,0,0
48,11,3,0,0
40,18,51,0,0
11,29,38,0,0
12,53,8,0,0
37,10,56,0,0
94,42,27,0,0
81,54,15,0,0
122,13,33,0,0
37,5,32,0,0
68,10,43,0,0
85,27,53,0,0
75,27,38,0,0
115,18,15,0,0
10,37,59,0,0
51,32,30,0,0
96,54,8,0,0
14,5,36,0,0
5,10,9,0,0
55,18,34,0,0
99,12,25,0,0
64,32,56,1,1
65,34,32,0,0
17,12,25,0,0
34,10,2,0,0
71,53,59,0,0
114,40,10,0,0
55,26,23,0,0
52,12,18,0,0
123,31,10,0,0
31,32,5,0,0
118,19,40,0,0
1,3,21,0,0
5,29,5,0,0
24,40,45,0,0
33,23,58,0,0
108,5,8,0,0
122,4,27,0,0
108,15,21,0,0
1,27,46,0,0
110,28,26,0,0
30,14,26,0,0
84,29,36,0,0
40,53,23,0,0
32,37,33,0,0
39,27,44,0,0
5,54,13,0,0
42,9,41,0,0
21,37,3,0,0
90,22,55,0,0
97,3,54,0,0
32,19,31,0,0
91,34,27,0,0
27,55,15,0,0
103,4,11,0,0
11,39,59,0,0
12,19,21,0,0
53,53,40,0,0
39,37,60,0,0
105,29,31,0,0
107,27,19,0,0
115,5,9,0,0
55,3,15,0,0
34,59,37,0,0
36,19,52,0,0
92,13,56,0,0
107,3,25,0,0
56,26,14,0,0
63,53,42,0,0
54,41,34,0,0
53,15,1,0,0
101,53,18,0,0
46,39,58,0,0
63,53,49,0,0
79,10,16,0,0
15,40,5,0,0
82,32,7,0,0
38,18,21,0,0
20,56,47,0,0
96,37,27,0,0
10,39,9,0,0
46,31,43,0,0
53,32,39,0,0
104,42,23,0,0
106,14,26,0,0
53,10,33,0,0
108,29,5,0,0
3,45,51,0,0
1,39,10,0,0
55,26,41,1,1
38,32,13,0,0
35,15,12,0,0
68,25,38,0,0
16,31,21,0,0
13,42,25,0,0
80,0,10,0,0
119,53,32,0,0
89,42,30,0,0
92,3,7,0,0
122,37,47,0,0
52,5,38,0,0
69,39,25,0,0
118,61,53,0,0
4,25,37,0,0
8,30,19,0,0
74,0,34,0,0
100,27,53,0,0
123,23,60,0,0
44,31,52,0,0
60,22,30,0,0
36,4,25,0,0
14,25,54,0,0
84,15,37,0,0
53,31,39,0,0
94,23,9,0,0
121,6,53,0,0
122,40,28,0,0
9,45,40,0,0
105,4,43,1,1
14,53,39,0,0
10,32,24,1,1
45,15,40,0,0
90,26,8,1,1
122,19,43,0,0
35,18,32,0,0
86,23,6,0,0
121,45,19,0,0
113,3,32,0,0
87,32,4,0,0
29,8,25,0,0
108,59,10,0,0
96,4,12,0,0
58,12,5,0,0
104,39,15,0,0
40,22,11,0,0
37,3,34,0,0
76,30,0,0,0
102,4,10,0,0
90,18,14,0,0
36,12,38,0,0
116,34,12,0,0
34,4,52,0,0
7,30,8,0,0
94,40,60,0,0
59,31,36,0,0
81,42,10,0,0
5,37,53,0,0
52,25,23,0,0
9,11,27,0,0
118,25,34,0,0
96,10,17,0,0
57,14,30,0,0
101,25,40,0,0
5,42,9,0,0
38,38,42,0,0
53,25,27,0,0
7,32,12,0,0
73,5,7,0,0
119,27,15,0,0
63,27,7,0,0
32,27,36,0,0
87,25,61,0,0
84,13,1,0,0
44,10,28,0,0
44,23,55,0,0
19,52,62,0,0
72,25,32,0,0
94,54,7,0,0
82,55,26,0,0
107,27,40,0,0
5,40,27,0,0
107,12,2,0,0
39,3,57,0,0
108,32,38,0,0
52,40,1,0,0
33,37,61,0,0
40,23,12,0,0
74,7,9,0,0
87,10,16,0,0
100,56,47,0,0
58,26,15,0,0
68,53,13,0,0
49,0,3,0,0
60,5,28,0,0
28,13,37,0,0
68,29,56,0,0
64,4,20,0,0
21,19,20,0,0
49,9,26,0,0
42,23,55,0,0
12,39,24,0,0
94,12,18,0,0
14,54,20,0,0
77,38,43,0,0
97,5,39,0,0
107,4,55,0,0
92,29,40,0,0
68,39,32,0,0
50,32,12,1,1
72,3,15,0,0
92,18,60,0,0
92,27,4,1,1
89,5,53,0,0
53,5,24,0,0
68,23,17,0,0
84,38,33,0,0
43,54,32,0,0
44,25,19,0,0
4,5,47,1,1
56,10,42,0,0
85,53,7,0,0
87,4,30,1,1
24,56,16,0,0
89,25,58,1,1
38,10,12,0,0
98,28,14,0,0
33,29,57,0,0
99,26,14,0,0
16,32,40,0,0
102,10,53,0,0
97,13,27,0,0
6,3,10,0,0
73,54,59,0,0
86,18,4,0,0
0,3,42,0,0
112,42,32,0,0
68,13,48,0,0
67,32,56,0,0
40,61,12,0,0
32,25,18,0,0
102,22,51,0,0
70,53,34,0,0
37,23,12,0,0
13,3,41,0,0
21,32,27,0,0
104,13,38,0,0
38,27,8,0,0
88,30,18,0,0
5,5,23,0,0
43,59,55,0,0
79,27,16,0,0
70,6,19,0,0
83,23,15,0,0
66,29,12,0,0
20,38,5,0,0
122,38,44,0,0
33,13,32,1,1
123,4,27,0,0
25,10,13,0,0
81,53,39,0,0
16,12,15,0,0
3,34,27,0,0
93,32,30,1,1
103,40,52,0,0
76,32,7,0,0
19,27,10,0,0
98,3,22,0,0
34,59,38,0,0
104,12,35,0,0
34,31,24,0,0
33,31,2,0,0
94,15,47,0,0
105,4,2,0,0
25,15,48,0,0
2,19,52,0,0
109,28,40,0,0
36,38,43,1,1
120,11,23,1,1
65,3,14,0,0
53,38,23,0,0
28,15,49,0,0
3,19,25,0,0
84,5,50,0,0
107,56,55,0,0
101,15,35,0,0
114,19,23,0,0
16,18,10,0,0
33,31,10,0,0
25,40,47,0,0
123,5,52,0,0
19,15,6,0,0
97,5,59,0,0
117,25,9,0,0
38,18,33,0,0
30,26,15,0,0
107,40,5,0,0
55,34,41,0,0
28,27,35,0,0
80,10,22,0,0
67,4,58,0,0
104,56,37,0,0
112,9,41,0,0
91,3,15,0,0
7,26,30,0,0
42,4,32,0,0
53,59,25,0,0
22,41,34,0,0
101,18,44,0,0
105,54,30,0,0
11,37,54,0,0
81,53,43,0,0
57,30,12,0,0
12,25,58,0,0
36,12,20,0,0
50,28,42,0,0
22,9,23,0,0
71,3,25,0,0
19,45,16,0,0
44,59,17,0,0
13,7,30,0,0
102,25,10,0,0
10,19,53,0,0
50,12,15,0,0
112,4,30,0,0
92,18,46,0,0
1,15,32,0,0
79,16,12,0,0
96,38,15,0,0
73,56,54,0,0
46,18,19,0,0
7,28,5,0,0
31,14,3,0,0
13,34,28,0,0
112,55,5,0,0
84,59,61,0,0
15,27,12,0,0
117,15,9,0,0
46,54,50,0,0
34,5,55,0,0
101,25,44,0,0
36,32,37,0,0
11,15,61,0,0
5,5,8,0,0
123,5,23,0,0
9,11,15,0,0
68,29,13,0,0
17,54,53,0,0
38,19,40,0,0
92,23,54,0,0
101,38,40,0,0
72,40,18,0,0
14,29,28,0,0
38,54,36,0,0
11,3,52,0,0
77,4,3,0,0
123,27,19,0,0
6,28,34,0,0
69,54,40,0,0
22,14,22,0,0
90,22,0,0,0
54,0,18,0,0
68,37,17,0,0
95,18,55,0,0
49,15,4,0,0
4,15,50,0,0
73,3,40,0,0
115,25,22,0,0
92,27,18,0,0
44,12,47,0,0
40,25,27,0,0
102,22,16,0,0
34,40,27,0,0
13,41,12,0,0
118,10,6,0,0
39,4,57,0,0
106,8,10,0,0
89,12,57,0,0
123,4,30,0,0
14,40,47,0,0
23,5,22,0,0
36,56,8,0,0
92,53,40,0,0
9,19,10,0,0
15,42,4,0,0
84,40,31,0,0
61,4,62,0,0
97,13,23,0,0
122,10,32,0,0
92,40,44,0,0
31,23,7,0,0
26,5,23,0,0
1,15,59,0,0
32,27,38,0,0
92,19,24,0,0
9,62,23,1,1
59,59,29,0,0
79,19,32,0,0
97,56,32,0,0
64,19,28,0,0
74,25,8,0,0
84,40,25,0,0
13,4,10,0,0
15,54,57,0,0
28,4,53,0,0
123,19,50,1,1
5,38,9,0,0
68,5,50,0,0
46,4,2,0,0
42,28,55,0,0
113,41,9,0,0
11,56,48,0,0
36,15,32,0,0
22,18,32,0,0
30,26,3,0,0
20,23,28,0,0
87,61,19,0,0
53,4,17,0,0
84,37,32,0,0
63,12,18,0,0
41,32,23,1,1
28,10,29,0,0
117,30,3,0,0
4,4,7,0,0
18,10,16,0,0
85,13,57,1,1
94,15,38,0,0
107,5,33,0,0
82,18,32,0,0
64,10,37,0,0
10,19,1,0,0
50,22,28,0,0
5,4,58,0,0
91,15,18,0,0
70,53,16,0,0
91,19,4,0,0
85,29,7,0,0
3,6,25,0,0
81,56,28,0,0
33,37,3,0,0
62,40,10,0,0
76,23,55,0,0
55,40,7,0,0
27,41,42,1,1
114,23,18,0,0
43,54,20,0,0
28,10,42,0,0
106,25,42,0,0
51,10,18,0,0
123,56,13,0,0
13,41,5,0,0
32,5,21,0,0
32,13,52,0,0
38,18,28,0,0
6,55,4,0,0
4,25,53,0,0
88,27,5,0,0
52,37,42,0,0
28,42,1,0,0
86,56,34,0,0
109,10,5,0,0
71,56,3,0,0
105,25,12,0,0
48,10,27,0,0
53,18,20,0,0
49,55,42,0,0
70,30,32,1,1
26,62,19,1,1
107,37,57,0,0
19,62,6,0,0
11,31,58,0,0
5,4,13,0,0
103,56,23,0,0
111,4,14,0,0
78,8,9,0,0
29,22,55,0,0
96,18,44,0,0
47,32,41,1,1
49,42,23,1,1
20,5,20,0,0
4,13,43,0,0
36,5,60,0,0
31,8,15,0,0
11,59,15,0,0
100,3,30,1,1
68,56,59,0,0
21,4,55,0,0
17,42,20,0,0
63,18,60,0,0
10,27,56,0,0
15,42,7,0,0
53,54,60,0,0
53,42,54,0,0
122,5,55,0,0
36,37,28,0,0
21,32,19,0,0
110,25,15,0,0
30,22,41,0,0
87,11,12,0,0
28,53,15,0,0
72,55,5,0,0
13,34,14,0,0
70,15,22,0,0
9,18,15,0,0
32,59,17,1,1
25,12,56,0,0
69,39,52,0,0
82,42,10,0,0
103,40,53,0,0
28,18,59,0,0
37,11,23,0,0
90,32,3,0,0
2,40,56,0,0
83,8,18,0,0
102,40,56,0,0
96,23,33,0,0
71,31,39,0,0
38,18,9,0,0
77,4,19,0,0
34,3,58,0,0
87,30,4,0,0
44,19,35,0,0
89,54,3,0,0
21,27,39,0,0
96,40,54,0,0
100,38,27,0,0
34,38,52,0,0
63,23,17,0,0
104,27,33,0,0
43,42,37,0,0
78,5,4,0,0
94,59,1,0,0
26,40,3,0,0
113,3,23,0,0
54,23,30,0,0
74,25,10,0,0
7,14,12,0,0
5,56,48,0,0
104,18,25,0,0
107,3,42,0,0
111,7,41,0,0
67,12,37,0,0
83,41,22,0,0
43,13,19,0,0
103,18,56,0,0
80,26,23,0,0
49,5,40,0,0
43,13,17,0,0
46,40,7,0,0
121,30,12,0,0
110,41,23,0,0
81,29,12,0,0
63,18,8,0,0
85,19,20,0,0
66,4,13,0,0
73,42,52,0,0
69,19,13,1,1
59,32,47,0,0
108,37,21,0,0
124,15,25,0,0
39,4,31,0,0
94,54,24,0,0
96,42,58,0,0
107,32,55,0,0
57,30,7,0,0
15,23,1,0,0
64,56,35,0,0
94,39,43,0,0
31,4,3,0,0
15,5,42,1,1
50,34,8,0,0
5,5,27,0,0
4,56,17,0,0
3,18,3,0,0
41,16,6,0,0
104,19,39,0,0
51,4,40,0,0
88,15,53,0,0
11,23,31,0,0
11,54,55,0,0
28,27,29,0,0
74,7,40,1,1
81,40,35,0,0
101,32,18,0,0
23,5,0,0,0
68,53,52,0,0
45,34,8,0,0
91,40,53,0,0
15,4,39,0,0
47,9,30,0,0
17,37,32,0,0
39,5,12,0,0
53,19,38,0,0
124,62,22,0,0
73,53,24,0,0
7,55,0,0,0
56,4,18,0,0
4,53,54,0,0
73,27,4,0,0
9,34,40,0,0
59,3,32,1,1
38,53,49,0,0
85,23,52,0,0
112,55,8,0,0
50,42,25,0,0
19,25,45,0,0
10,12,2,0,0
77,10,42,0,0
32,32,55,0,0
34,42,37,0,0
52,42,28,0,0
124,5,32,0,0
22,0,42,0,0
87,16,62,0,0
67,37,61,0,0
100,53,46,0,0
2,52,22,0,0
66,4,54,0,0
76,26,14,0,0
18,32,3,0,0
28,54,44,0,0
42,40,32,0,0
106,10,34,0,0
87,40,18,0,0
7,9,10,0,0
31,7,0,0,0
32,53,15,0,0
48,45,22,0,0
102,34,3,0,0
92,23,24,0,0
47,14,30,0,0
0,22,28,0,0
71,59,49,0,0
105,3,17,0,0
119,3,40,0,0
39,19,12,0,0
28,29,10,0,0
107,15,33,0,0
88,52,16,0,0
14,32,55,0,0
48,32,11,0,0
4,53,2,0,0
54,34,28,0,0
67,38,27,0,0
29,28,42,0,0
45,40,18,0,0
118,51,62,0,0
122,27,4,0,0
69,31,32,0,0
76,32,26,0,0
39,12,48,0,0
52,56,61,0,0
46,31,13,0,0
91,11,18,0,0
53,5,2,0,0
15,40,50,1,1
84,18,27,0,0
44,42,5,0,0
94,5,23,0,0
108,10,47,0,0
81,19,37,0,0
20,59,36,0,0
39,39,23,0,0
99,14,3,0,0
119,6,15,0,0
67,42,54,0,0
71,38,31,0,0
114,5,56,0,0
29,4,0,0,0
20,13,9,0,0
14,56,20,0,0
94,10,55,0,0
99,8,22,0,0
25,4,20,0,0
112,25,23,0,0
15,59,10,0,0
100,5,49,0,0
94,56,61,0,0
90,41,18,0,0
23,14,10,0,0
110,22,7,0,0
100,40,39,0,0
92,29,8,0,0
20,5,9,0,0
44,18,30,0,0
62,41,9,0,0
119,23,40,0,0
8,19,56,0,0
49,14,18,0,0
104,23,27,0,0
28,15,8,0,0
32,59,27,0,0
42,8,34,0,0
86,56,18,0,0
15,5,36,0,0
28,27,48,0,0
38,13,42,0,0
31,42,25,0,0
92,27,1,0,0
100,42,30,0,0
19,25,34,0,0
124,40,12,0,0
79,4,10,0,0
75,18,23,0,0
10,39,24,0,0
64,19,44,0,0
68,29,37,0,0
6,22,26,0,0
85,19,47,0,0
39,15,58,0,0
124,34,56,0,0
10,13,30,0,0
90,5,26,0,0
8,53,16,0,0
73,4,23,0,0
81,40,52,0,0
73,19,24,0,0
97,19,9,0,0
5,53,7,0,0
105,56,39,0,0
59,23,47,0,0
68,53,15,0,0
105,25,47,0,0
20,27,23,0,0
9,56,6,0,0
52,27,58,0,0
38,38,3,0,0
73,40,46,0,0
94,31,19,0,0
27,41,30,0,0
64,40,15,0,0
69,15,18,1,1
101,23,50,0,0
71,56,2,0,0
83,5,10,0,0
25,53,24,0,0
91,40,15,0,0
23,22,0,0,0
62,3,42,0,0
29,55,23,0,0
68,4,54,0,0
39,13,43,0,0
94,12,36,0,0
12,40,37,0,0
62,34,15,0,0
45,23,4,0,0
14,56,48,0,0
68,10,28,0,0
36,27,32,0,0
77,23,42,0,0
69,12,40,0,0
79,6,56,0,0
42,5,18,0,0
11,3,57,0,0
44,12,52,0,0
71,38,5,0,0
69,27,28,0,0
89,37,13,0,0
32,27,8,1,1
57,8,25,1,1
123,59,13,0,0
15,4,35,0,0
92,32,4,1,1
46,37,30,0,0
93,62,30,0,0
68,23,57,0,0
